t,sv_x,sv_y,sv_v,sv_theta,dist_to_obs,risk,ttc,picked_v,picked_dtheta
15.100000000000001,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
15.200000000000001,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
15.3,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
15.4,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
15.5,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
15.600000000000001,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
15.700000000000001,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
15.8,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
15.9,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
16.0,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
16.1,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
16.2,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
16.3,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
16.400000000000002,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
16.5,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
16.6,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
16.7,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
16.8,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
16.900000000000002,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
17.0,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
17.1,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
17.2,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
17.3,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
17.400000000000002,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
17.5,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
17.6,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
17.7,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
17.8,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
17.900000000000002,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
18.0,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
18.1,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
18.2,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
18.3,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
18.400000000000002,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
18.5,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
18.6,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
18.7,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
18.8,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
18.900000000000002,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
19.0,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
19.1,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
19.200000000000003,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
19.3,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
19.400000000000002,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
19.5,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
19.6,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
19.700000000000003,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
19.8,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
19.900000000000002,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
20.0,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
20.1,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
20.200000000000003,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
20.3,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
20.400000000000002,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
20.5,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
20.6,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
20.700000000000003,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
20.8,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
20.900000000000002,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
21.0,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
21.1,3.6379589538592243,-6.132551495052935,0.0,1.0607963267948977,7.130423072261595,3.8994291429247574,,0.0,0.0
