t,sv_x,sv_y,sv_v,sv_theta,dist_to_obs,risk,ttc,picked_v,picked_dtheta
12.4,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
12.5,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
12.600000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
12.700000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
12.8,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
12.9,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
13.0,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
13.100000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
13.200000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
13.3,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
13.4,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
13.5,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
13.600000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
13.700000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
13.8,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
13.9,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
14.0,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
14.100000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
14.200000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
14.3,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
14.4,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
14.5,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
14.600000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
14.700000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
14.8,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
14.9,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
15.0,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
15.100000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
15.200000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
15.3,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
15.4,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
15.5,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
15.600000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
15.700000000000001,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
15.8,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
15.9,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
16.0,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
16.1,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
16.2,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
16.3,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
16.400000000000002,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
16.5,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
16.6,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
16.7,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
16.8,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
16.900000000000002,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
17.0,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
17.1,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
17.2,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
17.3,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
17.400000000000002,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
